id	file	length_offset	text_offset	source	translation	control_codes	status	notes
Script/scenario05_8.binu8@64236	Script/scenario05_8.binu8	64232	64236	@vHana_0200「もし、クオリティを優先したいと言うのなら、最初から業者さんに依頼しています。わざわざ手作業でやる方が、効率が悪いですよ」	@vHana_0200「要是优先考虑成品质量，我们一开始就该交给专业店家制作。特意亲手做，效率反而更低哦。」	@vHana_0200	PC版替换待抽检	来自电脑端汉化补丁；按语音编号对齐，待抽样复核
Script/scenario05_8.binu8@64435	Script/scenario05_8.binu8	64431	64435	@vRize_0626「そ、それは……予算の都合で……」	@vRize_0626「那、那个……是因为预算的关系……」	@vRize_0626	PC版替换待抽检	来自电脑端汉化补丁；按语音编号对齐，待抽样复核
Script/scenario05_8.binu8@64502	Script/scenario05_8.binu8	64498	64502	@vHana_0201「なら、制作時間にアルバイトをすればよかったのではないでしょうか。理世ちゃんなら、二時間で五万円は稼げますよ」	@vHana_0201「要是这么说，那把制作时间拿做兼职不就好了么？理世可是两个小时能赚五万日元哟」	@vHana_0201	PC版替换待抽检	来自电脑端汉化补丁；按语音编号对齐，待抽样复核
Script/scenario05_8.binu8@64683	Script/scenario05_8.binu8	64679	64683	@vRize_0627「……それ、まともなアルバイトじゃないわよね？」	@vRize_0627「……那不是正经的兼职吧？」	@vRize_0627	PC版替换待抽检	来自电脑端汉化补丁；按语音编号对齐，待抽样复核
Script/scenario05_8.binu8@64771	Script/scenario05_8.binu8	64767	64771	@vHana_0202「ふっふっふー！　美少女はいつだって人気者ですから！」	@vHana_0202「呼呼呼～！美少女总是那么受欢迎！」	@vHana_0202	PC版替换待抽检	来自电脑端汉化补丁；按语音编号对齐，待抽样复核
Script/scenario05_8.binu8@64868	Script/scenario05_8.binu8	64864	64868	　話が盛大に脱線しているような気がする。	好像谈话严重偏离了主题。		PC版替换待抽检	来自电脑端汉化补丁；按场景、PC原文及出现次序安全对齐，待抽样复核
Script/scenario05_8.binu8@64933	Script/scenario05_8.binu8	64929	64933	@vHana_0203「別に、上手じゃなくたっていいんです。誰だって最初は下手っぴですし、衣装製作の楽しみはうまくいくかどうかだけではありませんから」	@vHana_0203「做得不熟练也没关系。谁都是从一开始的笨手笨脚走过来的，做衣服的乐趣也不只在于最后做得好不好。」	@vHana_0203	PC版替换待抽检	来自电脑端汉化补丁；按语音编号对齐，待抽样复核
Script/scenario05_8.binu8@65141	Script/scenario05_8.binu8	65137	65141	　嬉しそうに、ハナさんは言う。	花兴致冲冲地说着。		PC版替换待抽检	来自电脑端汉化补丁；按场景、PC原文及出现次序安全对齐，待抽样复核
Script/scenario05_8.binu8@65191	Script/scenario05_8.binu8	65187	65191	@vHana_0204「一枚の布から衣装になっていく過程が、とてもわくわくします。作り上げた衣装を着た役者さんが、どんなふうに輝くかを想像するだけでどきどきします。今のこの作業が、一体どんな未来を運んできてくれるだろうかと、想い、馳せて」	@vHana_0204「看着一块布逐渐变成服装的过程，真的让人兴奋不已。光是想象穿上这套服装的演员会绽放出怎样的光彩，我就心跳加速。此刻的工作，究竟会为我们带来怎样的未来呢……我不禁浮想联翩。」	@vHana_0204	PC版替换待抽检	来自电脑端汉化补丁；按语音编号对齐，待抽样复核
Script/scenario05_8.binu8@65531	Script/scenario05_8.binu8	65527	65531	@vHana_0205「不器用だから、出来ないから、向いていないから……なんて理由で敬遠して欲しくはありません。気負いすることなく、出来るところだけでも挑戦してくれたら、衣装作りの楽しさに触れることが出来るはず！」	@vHana_0205「我不希望你因为手笨、做不到、不适合之类的理由就避开它。无需太过紧张，哪怕只从自己能做到的部分开始尝试，也一定能体会到制作服装的乐趣！」	@vHana_0205	PC版替换待抽检	来自电脑端汉化补丁；按语音编号对齐，待抽样复核
Script/scenario05_8.binu8@65835	Script/scenario05_8.binu8	65831	65835	@vFutaba_0595「わかりますわかります！　一つの工程をクリアするだけでも、やった、出来たって！　嬉しくなってしまうです！」	@vFutaba_0595「我懂我懂！哪怕只是完成一道工序，也会忍不住觉得‘太好了，我做到了’！真的好开心！」	@vFutaba_0595	PC版替换待抽检	来自电脑端汉化补丁；按语音编号对齐，待抽样复核
Script/scenario05_8.binu8@66012	Script/scenario05_8.binu8	66008	66012	　ハナさんの熱に感化されて、倉科さんが大きく同意する。	　仓科小姐也被花小姐的热情感染，用力点头赞同。		初译完成	第一幕开场段；结合上下文人工初译
Script/scenario05_8.binu8@66098	Script/scenario05_8.binu8	66094	66098	　私がその気持ちをわからないのは……どうせ無理だと、後ろ向きな気持ちでいるから？	　我之所以无法理解那份心情……是因为我总抱着“反正不可能”的消极想法吗？		初译完成	第一幕开场段；结合上下文人工初译
Script/scenario05_8.binu8@66223	Script/scenario05_8.binu8	66219	66223	@vMeguri_0719「人それぞれよ。誰だってそう思えるわけではない」	@vMeguri_0719「人各有志，并不是每个人都是这么想的」	@vMeguri_0719	PC版替换待抽检	来自电脑端汉化补丁；按语音编号对齐，待抽样复核
Script/scenario05_8.binu8@66313	Script/scenario05_8.binu8	66309	66313	@vRize_0628「……めぐり」	@vRize_0628「……巡」	@vRize_0628	PC版替换待抽检	来自电脑端汉化补丁；按语音编号对齐，待抽样复核
Script/scenario05_8.binu8@66350	Script/scenario05_8.binu8	66346	66350	@vMeguri_0720「でも、楽しそうに笑うあの子たちを見ていたら、頑張りたくもなるわよね。人って、そういうものでしょう？」	@vMeguri_0720「不过，看着那几个孩子笑得那么开心，自己也会想努力一下，对吧？人就是这样的，不是吗？」	@vMeguri_0720	PC版替换待抽检	来自电脑端汉化补丁；按语音编号对齐，待抽样复核
Script/scenario05_8.binu8@66521	Script/scenario05_8.binu8	66517	66521	@vRize_0629「……そうね」	@vRize_0629「……也对」	@vRize_0629	PC版替换待抽检	来自电脑端汉化补丁；按语音编号对齐，待抽样复核
Script/scenario05_8.binu8@66558	Script/scenario05_8.binu8	66554	66558	　今はまだ、衣装作りの楽しさはわからない。	我现在还没体会到服装制作的乐趣。		PC版替换待抽检	来自电脑端汉化补丁；按场景、PC原文及出现次序安全对齐，待抽样复核
Script/scenario05_8.binu8@66626	Script/scenario05_8.binu8	66622	66626	　出来ないことだらけの中、足を引っ張ってしまう自分に嫌気が差してしまうけれど。	　明明有那么多事都做不好，我却还一直拖大家后腿，真让自己讨厌。		初译完成	第一幕开场段；结合上下文人工初译
Script/scenario05_8.binu8@66748	Script/scenario05_8.binu8	66744	66748	@vHana_0206「さぁ、頑張りましょー！」	@vHana_0206「来，我们加油吧！」	@vHana_0206	PC版替换待抽检	来自电脑端汉化补丁；按语音编号对齐，待抽样复核
Script/scenario05_8.binu8@66803	Script/scenario05_8.binu8	66799	66803	　一緒に頑張ることで、少しでもハナさんの笑顔が増えるのなら、それだけで意味があるのだ。	　如果一起努力，能让花小姐的笑容稍微多一些，那就已经很有意义了。		初译完成	第一幕开场段；结合上下文人工初译
Script/scenario05_8.binu8@66937	Script/scenario05_8.binu8	66933	66937	@vMeguri_0721「飲み物、何か淹れましょうか？　夜はまだ、長いものね」	@vMeguri_0721「要喝点什么吗？夜晚还长着呢」	@vMeguri_0721	PC版替换待抽检	来自电脑端汉化补丁；按语音编号对齐，待抽样复核
Script/scenario05_8.binu8@67036	Script/scenario05_8.binu8	67032	67036	@vHana_0207「はいはーい！　紅茶のおかわりをお願いします！」	@vHana_0207「好呀好呀！请再给我续一杯红茶！」	@vHana_0207	PC版替换待抽检	来自电脑端汉化补丁；按语音编号对齐，待抽样复核
Script/scenario05_8.binu8@67124	Script/scenario05_8.binu8	67120	67124	　元気よく手を挙げるハナさん。	　花小姐精神十足地举起了手。		初译完成	第一幕开场段；结合上下文人工初译
Script/scenario05_8.binu8@67174	Script/scenario05_8.binu8	67170	67174	@vRize_0630「……そういえば、少し気になっていたのだけれど」	@vRize_0630「……说起来，有件事我一直有点在意。」	@vRize_0630	PC版替换待抽检	来自电脑端汉化补丁；按语音编号对齐，待抽样复核
Script/scenario05_8.binu8@67262	Script/scenario05_8.binu8	67258	67262	@vMeguri_0722「ん？」	@vMeguri_0722「嗯？」	@vMeguri_0722	PC版替换待抽检	来自电脑端汉化补丁；按语音编号对齐，待抽样复核
Script/scenario05_8.binu8@67292	Script/scenario05_8.binu8	67288	67292	@vRize_0631「めぐりって、何度も瀬和くんのお家にお邪魔しているのかしら？　随分と、慣れているように見えるけど」	@vRize_0631「巡，你来濑和家很多次了吗？看起来已经相当熟门熟路了。」	@vRize_0631	PC版替换待抽检	来自电脑端汉化补丁；按语音编号对齐，待抽样复核
Script/scenario05_8.binu8@67455	Script/scenario05_8.binu8	67451	67455	@vMeguri_0723「……え」	@vMeguri_0723「……欸」	@vMeguri_0723	PC版替换待抽检	来自电脑端汉化补丁；按语音编号对齐，待抽样复核
Script/scenario05_8.binu8@67488	Script/scenario05_8.binu8	67484	67488	　わずかに、表情が固まった。@n　めぐりにしては、珍しい素の反応。	　她的表情微微僵住了。@n　这是巡罕见的、不加掩饰的反应。	@n	初译完成	第一幕开场段；结合上下文人工初译
Script/scenario05_8.binu8@67588	Script/scenario05_8.binu8	67584	67588	@vHana_0208「あ！　それ！　私も気になっていました！　なんと言いますか……距離感、随分と近くないです？　当たり前に仲がいい！　よそよそしさ、どこー？」	@vHana_0208「啊！这个我也一直很好奇！该怎么说呢……你们的距离是不是近得有点过头了？关系好得也太自然了吧！那种生疏感呢，跑哪儿去了？」	@vHana_0208	PC版替换待抽检	来自电脑端汉化补丁；按语音编号对齐，待抽样复核
Script/scenario05_8.binu8@67811	Script/scenario05_8.binu8	67807	67811	@vFutaba_0596「……環の奴め、匂宮さんにまで手を……！　ぐぬぬ……」	@vFutaba_0596「……环这家伙，居然连匂宫小姐也不放过……！呜呜呜……」	@vFutaba_0596	PC版替换待抽检	来自电脑端汉化补丁；按语音编号对齐，待抽样复核
Script/scenario05_8.binu8@67910	Script/scenario05_8.binu8	67906	67910	@vRize_0632「べ、別に？　野暮な指摘をするわけではないけれど……特別な関係になっているのだとしたら、報告くらいはして欲しいと思っただけ」	@vRize_0632「没、没什么！我也不是想说些不合时宜的话……只是，如果你们已经是特殊关系，至少也该告诉我一声吧。」	@vRize_0632	PC版替换待抽检	来自电脑端汉化补丁；按语音编号对齐，待抽样复核
Script/scenario05_8.binu8@68112	Script/scenario05_8.binu8	68108	68112	　口にしながら、奇妙な恥ずかしさと動揺がこみ上げてきた。	　话一出口，一股莫名的羞耻和动摇便涌了上来。		初译完成	第一幕开场段；结合上下文人工初译
Script/scenario05_8.binu8@68201	Script/scenario05_8.binu8	68197	68201	@vMeguri_0724「特別な関係って……何よそれ。別に、何かあるわけじゃ……」	@vMeguri_0724「特殊关系……那是什么？我们之间明明没什么……」	@vMeguri_0724	PC版替换待抽检	来自电脑端汉化补丁；按语音编号对齐，待抽样复核
Script/scenario05_8.binu8@68306	Script/scenario05_8.binu8	68302	68306	　目を逸らしながら、顔を赤らめるめぐり。	巡红着脸移开了视线。		PC版替换待抽检	来自电脑端汉化补丁；按场景、PC原文及出现次序安全对齐，待抽样复核
